Word	BERT_base_common	BERT_large_common	RoBERTa_small_common	RoBERTa_large_common	DistilRoBERTa_common	DistilBERT_common	SqueezeBERT_common	MobileBERT_common	Longformer_base_common	Longformer_large_common	ALBERT_base_common	ALBERT_large_common	ALBERT_xlarge_common	ALBERT_xxlarge_common
pencil sharpener	available,used	used	used	pictured		used,available,sharp	used	used	included,used	removable,used,available	patented,adjustable	handy,used	handy	adjustable
pendulum	rounded	rigid	swinging	swinging	spinning,turning,swinging		fixed		curved	suspended	swinging	reversed,swinging,spinning	swinging,reversed	cocked,swung,swinging
penguin	endangered	endangered,large	happy	pictured,dead			named		named,endangered	known,endangered	joyah,evalle	funny,gone	dead	
penholder	used	human	shown							removable		a,shown		
penlight			on		blinking	gone			on	illuminated,adjustable	electrified	illuminated,gone	bright	adjustable
pennant			empty		mine,yours	displayed	given				reprinted	painted,numbered		
pepper mill	used		broken	pictured	closed		closed	closed		used,available	headquartered	there,here	closed,here	handy,navigable
pepper	edible	edible,green,white	black	red	spicy	poisonous,edible	sweet,edible,poisonous	edible	edible	edible,red	spicy,acidic	spicy	edible	edible,spicy
pepper	edible	edible,green,white	black	red	spicy	poisonous,edible	sweet,edible,poisonous	edible	edible	edible,red	spicy,acidic	spicy	edible	edible,spicy
peppermint	edible	edible	edible			eaten,edible,poisonous	edible	edible	edible,poisonous	edible,poisonous	edible,acidic	good,spicy	good	addictive,spicy
pepperoni		edible,eaten,white				eaten,edible	edible,poisonous	used,popular	spicy	cooked	edible,spicy	good	good	spicy
perfume		sweet,strong		perfume,strong			used					my		fragrant,spicy
periscope					mine	symmetric,linear			used	used	adjustable	a	closed	adjustable
pesto	used		edible	good	dead	eaten	threatened,poisonous		edible,toxic,poisonous	edible	edible,acidic	edible,spicy,delicious		spicy
pet food		edible,available	good	organic	edible	eaten,available,edible	eaten,available,edible	vegetarian	edible	edible,vegetarian,available	edible,vegetarian	good,edible	good,edible	edible
petal	white	white,red,yellow		red	edible,dead	hollow		white	long	red,long				
petri dish	served		empty	labeled,empty		eaten,cooked		used,vegetarian	used	empty,used	edible		covered	cleaned,sterile
pheasant	eaten			dead	dead	eaten,poisonous,edible,threatened	edible,poisonous			edible,endangered	jaenelle,joyah,evalle	a	here,dead	edible,eaten
phone			ringing,dead	ringing		ringing,mobile	mobile	used	encrypted,dead	connected,waterproof	ringing	ringing,my	answered,ringing,answering	ringing
phone booth	closed		empty	empty	empty	staffed	open		open	located	furnished		closed,packed	
photo booth			complete,open		closed	available	available		open		available,furnished		packed	playable
photograph		taken			copyrighted	taken,shown	taken	clear	dated		reprinted,reproduced			
piano	used	played	played		playing,silent	playing,played	played		played	portable	mastered	my		playable
pickax	used			broken	mine,yours	available	available,used			used,long				adjustable
pickle	edible,eaten	edible	broken		mine,yours	eaten,edible,poisonous	available	edible	edible	edible	joyah	edible,gone	good,edible	edible,spicy
pie		good		done	yours	baked,sweet	sweet		edible	edible,baked	joyah	pie,gone	pretty	edible
piecrust			visible		edible					edible,baked	joyah,edible			glazed,baked
pig	killed	human	dead,named	dead	dead	fat,dead,poisonous	eaten	white	named	edible	joyah,evalle	gone	alive,dead	edible,eaten
pigeon		human	dead	dead	dead	dead,free	migratory		named	black,endangered	joyah,lucivar,evalle	gone	alive,dead	edible
piggy bank			full,complete,empty	full,empty	closed			closed			twinned	going,empty,gone	closed	empty
piglet		born	dead,named		edible	spherical,edible	eaten,edible		named	born	joyah,edible,evalle	a,gone		edible
pill	toxic	poison	working,effective		safe,addictive	empty,available			effective,active	taken,used	prescribed,addictive,evalle	addictive,gone		addictive,poisoned,poisonous
pillbox	empty	empty	empty,open	empty	yours,empty	empty			open,empty	empty	twinned,downloadable,evalle	a,gone	closed,empty	empty
pillow		warm,empty	clean	flat	empty	empty			removable	flat,removable,adjustable	adjustable	my,covered,gone	covered	adjustable
pin						hollow,fixed				removable	adjustable,inserted	engraved		clicked
pinball	played,used	played		broken	broken,yours	available	used,played	available,used	used	spherical	adjustable	gone		playable,adjustable
pincushion		extinct	dead	broken	contagious,dead		named			edible	adjustable			
pine needle		long,hollow	visible	white,green	edible	hollow	present,poisonous		poisonous	white,long	barbed,adjustable	a	there	edible
pine tree		edible,evergreen	pictured,present	tall,dead	dead				present	tall	deciduous,twinned,edible	planted,growing	big	edible,extinct
pineapple	edible	edible,fruit	ripe	ripe	edible,ripe	edible,poisonous	eaten,edible,poisonous	edible	edible,poisonous	edible,ripe	joyah,edible	edible		edible,ripe
pinecone		edible		pictured	edible	poisonous,edible	poisonous		edible,poisonous	tall,edible,long	twinned	edible		edible,fragrant
ping-pong table	used	endless,round	pictured,shown	pictured	empty	used			shown,used	complete	twinned		covered	available
pinwheel	mechanical,fixed	vertical	broken	circular			fixed	adjustable	rotated	removable,rotated	adjustable	electrified,a,adjustable	done	movable,adjustable
pipe	closed,broken	long,hollow	broken	broken	broken,leaking	hollow,electrified	long	closed	long	connected,long	plugged,electrified		closed,leaking	tubular
pipe	closed,broken	long,hollow	broken	broken	broken,leaking	hollow,electrified	long	closed	long	connected,long	plugged,electrified		closed,leaking	tubular
pistachio		edible,green	edible		edible		named		long	edible	milky,edible	edible	edible	edible,spicy,eaten
pita		circular,large		vegan	yours	sacred		navigable	edible	edible,cooked	joyah,twinned,koppen,evalle	a	dead	edible,cooked
pitcher			saying,injured	injured	smiling		listed		named		joyah,evalle	undefeated,playing		
pitchfork					mine,yours	used,available			used	long,used	joyah,evalle	gone	there,dead	gonna
pizza		good	delicious,good	good,great	delicious	eaten,available	served,available	vegetarian	good		joyah,delicious	good	good	greasy
place mat	used	green	used		yours,empty		named		used		furnished	my,gone	covered	folded,adjustable
plant	poisonous	edible,poisonous	edible,poisonous	growing,dead	edible	poisonous,edible	cultivated	edible	edible,known,poisonous	edible,sterile,known	edible	edible	edible,poisonous	edible,poisonous
plaster cast	complete,preserved	original	visible,complete,intact	complete	visible	preserved,visible		original	intact	cast	flawless	done	worn,sterile	pictured,available
plastic film	transparent	plastic,transparent	solid,transparent	transparent	waterproof,edible,removable	plastic,transparent		transparent	transparent	transparent,edible		manufactured,transparent	transparent,thin	disposable
plate		engraved,blank		broken	empty	flat			inscribed		inserted		empty,covered	engraved,adjustable
platypus		long,large	male	extinct,endangered	immortal				parasitic,known,named	endangered		a,extinct	alive,dead	extinct,poisonous
playing card	drawn	played,used		blank		shown	played		shown,used	reversible,numbered	ineligible	a		
playpen	closed	empty	finished,complete		closed,empty	empty,available				removable,available	joyah,rated,evalle	gone	packed	adjustable
pliers	used	used	broken	broken	yours		included	used	used	used		given		adjustable
plug	used	empty	in	broken				sealed	removable	connected,removable,reversible	plugged			
plum	white	edible,red,green	white	red		edible	edible,poisonous	white,edible	edible	edible,red	joyah	gone	edible,pretty	edible,juicy,ripe
plunger	used	vertical		broken				adjustable	used	removable,adjustable,used	rated,adjustable	used,adjustable	closed	movable,adjustable
pocket	open,empty,closed	empty	full,empty		empty	empty			empty	deep	adjustable	covered	closed,big,empty	folded,adjustable
pocket watch		universal,portable			waterproof,removable	worn,available		used			adjustable		optional	adjustable
pocketknife	used			pictured	yours		named	used			evalle	handy,used	handy	stainless,adjustable,engraved
pogo stick	used	circular		broken	dead,broken	available	used	used	used,long	curved,long	joyah,twinned			adjustable
poinsettia		extinct	edible		contagious	extinct,endemic,poisonous			edible,poisonous	edible,red,white	twinned	a		edible,endemic
poker	played,available,used	played	drawn	over	yours,broken,rigged	easy	played	used,played	broken,used	removable,black	poker,joyah,evalle		dead,done	playable
polar bear	threatened,endangered	extinct,endangered	dead	extinct,endangered	dead,endangered	threatened,poisonous,endangered	named	endangered,present	named,endangered	threatened,extinct,endangered	endangered,koppen,evalle	funny,a,extinct	dead	
polaroid	linear		shown		dead,extinct	spherical,symmetric,convex	spherical	transparent	known,named		encoded		dead	
pole	used		broken	broken					vertical,long	tall,high,long		shown	big,dead	tilted
police car	destroyed			red,pictured	damaged	available			damaged		parked,evalle	parked	there,parked	gone,parked
polisher			dead	broken	dead,yours				named,used	removable,used	mastered	a	good	
polo shirt		white,black		white	optional	worn	worn	blue	worn			cute		embroidered
polygraph			complete			symmetric,convex			used	used	unicode	shown	shown	
pom-pom	played,used				dead,welcome	symmetric,optional		used	edible,poisonous,used	edible,red,used	encoded			adjustable
pomegranate	edible	edible,fruit	edible	ripe	edible	poisonous,edible	edible,poisonous	edible,poisonous	edible,poisonous	edible,poisonous			edible	edible
pony			dead,named	dead	dead		named	white	named		joyah,evalle	a,gone	missing,dead	adorable,cute
poodle			named,happy	dead	dead		eaten,edible,poisonous		named	white	joyah,happy,evalle	a	dead	adorable,cute
pool table	used	empty	pictured	pictured	pictured,empty	shown		shown	shown,included		archived,available		packed,covered	updated
popcorn	eaten	cooked,cold		hot,popping		sweet,edible,poisonous	consumed,eaten,sold		eaten,edible	edible,fried,hot	joyah,edible		good	melted
poppy	edible			red	sacred	sweet,gone,ripe,edible	edible,poisonous		edible,known,poisonous	edible,red	edible	grown,growing,edible,gone		edible
popsicle		edible	edible	edible		hollow,spherical,edible	used,edible	edible	edible	edible	adjustable,inserted	edible,gone		edible
porcupine		extinct	dead	pictured,extinct,endangered	dead	poisonous	edible,poisonous		edible,poisonous	known	characterized	a,edible	alive,dead	edible,poisonous
porthole	open,closed		closed,open	open	closed,empty						excavated	navigable	closed	
possum			dead	dead	yours,dead	poisonous,endangered	named	endangered	killed,dead	edible		a,called	alive,dead	
poster				available	copyrighted	clear			dated		archived,downloadable			downloadable
pot	empty	full,empty	full,empty	empty,broken	empty,melting,boiling	broken,empty	empty		empty,full	empty		boiling,empty	boiling,full,empty	boiling,stirring
potato	edible,eaten	edible,vegetable	cooked,eaten	growing	cooked	eaten,edible	eaten,edible,poisonous	edible	eaten,edible	edible	joyah	edible	edible	edible,cooked
potholder					dead,broken	satisfied	named,listed			removable,used	joyah,evalle	a	covered	
pothole	deep,closed		deep,large	deep	closed,empty	hollow		closed,sealed	wide	wide,filled,deep	barbed	open	closed	
potpie					edible	dead	named		edible,named	edible	joyah,edible	gone,a,cute		
potpourri	used		complete	over,complete			used		edible	edible,available	twinned,edible	a,lacking		delicious
powder		explosive,white,black	white,black	white,dry	poisonous,edible,toxic	toxic,poisonous	pure	edible	solid,black	dry,white	acidic		edible,thick	
power line	electrified	electrified	broken	damaged	broken	electrified,operational	electrified	electrified	long	long	electrified	plugged,electrified	broken	electrified,navigable
praying mantis		poisonous	dead	dead	dead	sacred,worshipped,threatened	praying	present,endangered	known,poisonous,named	edible	lucivar	a	dead	edible,poisonous
pretzel	used	edible		broken		eaten,cooked			edible,removable	edible	adjustable,inserted	edible	pretty	edible
printer					waterproof,removable	available				compatible,available		printed,available,compatible		enabled,compatible
prism	flat	circular	broken	broken	closed,broken	symmetric,convex	convex	transparent		spherical	convex		clear,transparent	adjustable
projector	fixed	portable	working			portable				removable	plugged	a		adjustable
propeller	driven,fixed	driven		spinning,broken	damaged	linear	driven	fixed		fixed	adjustable,electrified	towed,adjustable,electrified,fixed	adjustable	adjustable,towed
prune		edible,green		ripe,dead	dead,eternal			edible	named	edible,red	barbed,joyah		edible	edible,ripe
puck		empty				dead,empty	used		broken	frozen,spherical	joyah,evalle	playing,gone,alive	gone	gone,caught
pudding	sweet	edible	good			eaten,sweet		sweet	edible	sweet,edible	pudding	pudding,covered		
puddle	deep	full,empty	full,empty			dry		black	large	dry,deep	joyah,evalle	there,empty,gone	there,covered	drying,draining,swollen
puffin	edible	white		pictured,extinct,endangered		eaten,poisonous,edible	edible			known,endangered	acidic		there	edible,extinct
pug	edible	human	happy		dead	eaten			named		joyah,evalle	a	dead	
pulley	fixed			broken	closed,empty	electrified	used			adjustable,used	plugged,adjustable	adjustable	adjustable,flexible	rotated,adjustable
pulpit		high	empty	empty	empty,sacred	empty					furnished	consecrated,ordained,a		vacant,empty
pump			working,running	working,broken	empty			electric	used		plugged,adjustable	leaking,adjustable		defective
pumpkin		edible,green		orange	edible,dead	eaten,poisonous,edible	edible	white	edible	tall,edible,carved	edible,evalle,joyah	a,gone	edible	edible
punch	thrown,fatal,illegal	strong		thrown,there	finished	clear	used,thrown,scored			hard,used	barbed,joyah,evalle	funny	done	
punch	thrown,fatal,illegal	strong		thrown,there	finished	clear	used,thrown,scored			hard,used	barbed,joyah,evalle	funny	done	
punching bag	used	plastic	used	empty	yours,empty	empty,available	used,illegal	used	removable,used	used	joyah,evalle	a	empty	vibrating,adjustable
puppet	dead	dead		dead	dead	dead,free			named		joyah,evalle	a	puppet,dead,funny	
puppy	born	dead	dead,named	cute,dead	dead	dead	named		named		joyah,happy,evalle	a	dead	adorable,cute
purse		empty	missing	empty,open	hers,mine,yours	empty		available		reusable	adjustable,evalle	my,gone	packed	
