Word	BERT_base_common	BERT_large_common	RoBERTa_small_common	RoBERTa_large_common	DistilRoBERTa_common	DistilBERT_common	SqueezeBERT_common	MobileBERT_common	Longformer_base_common	Longformer_large_common	ALBERT_base_common	ALBERT_large_common	ALBERT_xlarge_common	ALBERT_xxlarge_common
pepper mill	used,present,finished,working	used	finished,complete,used,working,broken,empty	needed,included,pictured,used	closed,broken,open	nearby,operational,extant,located	named,closed,open,operational,maintained,present	closed,listed,located,nearby,present	long,installed,used	portable,available,patented,sold,used,included	unincorporated,excavated,headquartered,owned,maintained,located,housed,twinned	here,gone,open,a,there	there,here,dead,closed,gone	electrified,navigable,handy
pepper	bitter,poisonous,edible,sweet	eaten,green,red,white,bitter,used,edible,black,yellow	green,bitter,red,used,hot,white,black	green,black,red,crushed,hot	edible,hot,bitter,spicy	toxic,bitter,sweet,edible,poisonous	pepper,sweet,edible,toxic,poisonous	spicy,edible,white,bitter,green,aromatic,black	white,poisonous,red,black,edible	poisonous,hot,red,black,edible	delicious,spicy,good,acidic,aromatic,edible	spicy,good,pepper,hot	edible,good,sweet,nice,gone	edible,aromatic,juicy,poisonous,acidic,fragrant,spicy,hot
pepper	bitter,poisonous,edible,sweet	eaten,green,red,white,bitter,used,edible,black,yellow	green,bitter,red,used,hot,white,black	green,black,red,crushed,hot	edible,hot,bitter,spicy	toxic,bitter,sweet,edible,poisonous	pepper,sweet,edible,toxic,poisonous	spicy,edible,white,bitter,green,aromatic,black	white,poisonous,red,black,edible	poisonous,hot,red,black,edible	delicious,spicy,good,acidic,aromatic,edible	spicy,good,pepper,hot	edible,good,sweet,nice,gone	edible,aromatic,juicy,poisonous,acidic,fragrant,spicy,hot
peppermint	poisonous,edible,eaten	eaten,green,orange,bitter,white,poisonous,edible,sweet	edible,white,sweet,red,poisonous	real,bitter,optional,sweet,here,poisonous	edible,optional,addictive,spicy,sweet	eaten,edible,bitter,available,cooked,sweet,boiled,poisonous	edible,poisonous	used,edible	known,poisonous,green,named,eaten,edible	toxic,known,poisonous,aromatic,edible,cultivated	milky,spicy,acidic,sodium,aromatic,edible	delicious,spicy,good,edible,hot	edible,good,sweet,gone,pretty	fragrant,spicy,aromatic,addictive
pepperoni	eaten,edible	red,white,edible,poisonous,eaten	delicious,great,good	fresh,white,sweet,good	optional,delicious,spicy,sweet	eaten,cooked,edible,poisonous	known,edible,named,used,eaten,cultivated,poisonous	used,popular	cooked,served,used,spicy	sold,cooked,smoked,fried,white,edible,baked	delicious,milky,spicy,good,acidic,fried,aromatic,edible	delicious,hot,spicy,good,fried,edible	nice,edible,good	edible,spicy,juicy,greasy,cooked
perfume	sweet,edible,expensive,popular	sweet,strong	strong,clear,expensive,floral	clear,strong,natural,expensive,perfume,fragrance		toxic,pure,pleasant,edible,poisonous	sweet,used,poisonous,sold	unique,clear,expensive	expensive,edible	clear,unique,strong,used	milky,spicy,aromatic,acidic	good,delicious,hot,my	nice	spicy,fragrant
periscope	transparent	vertical,used,transparent	visible,complete,shown	broken	dead,infinite,broken,mine,yours,ours	spherical,constant,symmetric,continuous,linear	used,accurate,correct	used,visible,adjustable	active,known,shown,used	removable,used	seen,reproduced,scanned,illustrated,adjustable,shown	a,shown	closed,covered	spherical,curved,navigable,rotated,adjustable,movable,illuminated
pesto	eaten,used,broken	small	edible,effective,toxic,poisonous	finished,made,good,dry	edible,dead,poisonous,contagious,infectious	eaten,available,poisonous,illegal,clear,consumed	edible,threatened,poisonous	used	toxic,poisonous,used,edible,stable,effective	sold,popular,known,sweet,spicy,made,used,edible	characterized,poisonous,aromatic,acidic,edible	delicious,hot,spicy,good,cooked,edible	dead,nice,gone,done,there,here	homemade,delicious,edible,spicy,cooked
pet food	eaten,used,available	available,food,edible	edible,good,spoiled,used	safe,vegan,nutritious,expensive,vegetarian,good,organic	edible,forbidden	eaten,essential,recommended,edible,available,cooked,consumed,provided	edible,consumed,used,eaten,available,sold	vegetarian	poisonous,spoiled,available,used,eaten,edible,included	available,vegetarian,nutritious,vegan,edible,included	vegetarian,nutritional,eaten,edible,plentiful	available,vegetarian,delicious,good,edible	edible,good	edible,expensive
petal	red,white	green,pink,red,white,blue,purple,yellow	missing,closed,broken,visible,empty,open,removed	pink,flat,red,crushed,broken,open	edible,dead,mine,yours	hollow	edible,named	black,white,long,hairy	transparent,long	pink,red,long,bisexual,hairy		shaped,coloured	beautiful,small	yellowish,translucent
petri dish	eaten,served,prepared,cooked,fried,popular	simple,edible,food	clean,full,empty,complete	clean,clear,empty,labeled	empty,edible,ready,finished	eaten,served,prepared,edible,baked,cooked	edible,popular,used,eaten,available,sold	used,traditional,vegetarian	broken,empty,used	labeled,heated,available,filled,empty,used,dry	woven,excavated,eaten,edible	a	edible,covered,hot,there	empty,stained,clean,sterile,radioactive,disposable,cleaned,covered
pheasant	edible,poisonous,eaten	small,prey,extinct,endangered,large	named,killed,dead,eaten	dead,flying,here	welcome,hungry,dead,happy	eaten,dead,hungry,edible,threatened,endemic,endangered,poisonous	edible,named,poisonous,eaten	edible,black,white,migratory,nocturnal	pregnant,extinct,poisonous,endangered,named,edible	common,endangered,extinct,edible	joyah,evalle,koppen,lucivar,kaladin,jaenelle	called,a,born	there,here,dead,alive,one	seen,edible,pictured,slaughtered,extinct,hunted,eaten
phone	locked,broken,ringing	free	ringing,answered,locked,dead	ringing,unlocked,broken,locked,dead	encrypted,unlocked,waterproof,infected	available,ringing,mobile	used,free,mobile,portable,active	free,charged,used,locked,available	broken,encrypted,silent,used,dead	fixed,waterproof,locked,connected,removable,available,used,compatible	dialed,plugged,ringing	working,dialed,gone,my,unlocked,ringing,answering	answering,answered,ringing	answering,busy,dialed,hooked,ringing
phone booth	occupied,closed,used,empty,available,open		full,empty,open	empty,here,closed	empty,locked,closed	automated,manned,open,available,closed,accessible,staffed	used,staffed,open,available	located,closed,staffed,accessible,open,available	closed,used,open	located,staffed,accessible	listed,available,included,unlocked,furnished,twinned	occupied,open,accessible,available,located,there,closed	packed,closed,there,here	unlocked,clicking
photo booth	closed,used,available,open	used,empty,free,open	full,closed,pictured,complete,empty,open	open,free	empty,available,pictured,open,closed,located	available,accessible,staffed,displayed,shown	located,named,used,available	used,open,closed	available,closed,open,located,included	available,open,located	available,listed,open,included,furnished	available,here,open,a,my,there	packed,closed,pretty,big	unlocked,playable,available
photograph	authentic,dated,unique,signed,complete,taken	positive,taken,signed,clear,dated	reproduced,clear,shown,composite	cropped,copyrighted,original	original,copyrighted,licensed,pictured,reproduced	available,clear,taken,reproduced,shown	taken,lost,original,complete	clear,dated	shown,dated,signed	known,unique,cropped,included	archived,uploaded,reprinted,encrypted,reproduced	pictured,uploaded,taken	taken	engraved,reproduced
piano	used,played,broken,available	used,played	good,perfect,playing,played,silent	there,here,broken	dead,singing,moving,broken,silent,perfect,playing	used,available,played,mute,playing	played,used,available,piano,solo,active	used,played,playable	played,playing,electric,silent,used,tuned,covered	portable,available,sold,played,used	playable,sung,mastered,included,credited	gone,a,playing,my	nice,loud,pretty,big,here	playing,played,playable,adjustable,vibrating,rocking
pickax	unique,used,available	long,used	shown,used	small,broken,pictured,used	theirs,dead,mine,yours,ours	available,true	edible,named,used,eaten,available,poisonous	green,black,white,hairy,transparent	known,defined,used	known,extinct,used,long	rated,characterized,encoded,encrypted,adjustable	encoded,variable,shown	hard,done,big,handy	optional,adjustable
pickle	used,edible,eaten	edible	used,broken,cooked	delicious,done,finished,perfect	theirs,dead,mine,yours,ours	eaten,edible,bitter,ripe,cooked,sweet,boiled,poisonous	edible,named,used,sold,available	edible,eaten	broken,cooked,poisonous,used,eaten,edible	cooked,sweet,edible,fermented	spicy,good,acidic,fried,joyah,evalle,edible	gone,a,spicy,good,brewing,edible	edible,pretty,good	edible,addictive,delicious,spicy,cooked
pie	baked,cold,edible,sweet	perfect,poisoned,delicious,cold,sweet,good	gone,finished,good,complete,ready	gone,finished,complete,baked,cooked,delicious,ready,done,perfect	delicious,yours,baked,ready,perfect,ours	eaten,cold,edible,baked,bitter,sweet	baked,sweet,edible,pie,eaten,fried	white,clear,edible	cooked,frozen,eaten,edible,baked	cooked,sweet,vegetarian,served,vegan,edible,baked	gone,done,pie,lucivar,joyah,rotten,evalle	gone,baked,pie	edible,pretty,good	edible,baked
piecrust	lost,empty	circular	broken,visible	edible,perfect,included,dry,baked	edible,baked,toast,yours	true,broken	used,named,eaten	used,known	hollow,flat,edible,long	cooked,hot,sweet,white,used,dry,edible,baked	reproduced,milky,recycled,joyah,evalle,edible		dead,gone,done,here	edible,translucent,glazed,blackened,thicker,baked
pig	sold,cured,preserved,eaten,killed	born,human	named,here,alive,killed,dead,eaten	dead,alive,hungry	hungry,alive,dead,yours,pregnant	free,dead,evil,hungry,fat,edible,endangered,happy,poisonous	edible,killed,poisonous,eaten	animated,black,white,eaten	male,pregnant,female,named	sold,extinct,slaughtered,endangered,fat,female,edible,killed	hungry,allergic,joyah,evalle,barbed,eaten	vegetarian,gone,hungry,a,alive,funny,happy,sick	fat,dead,alive,pretty,eaten	edible,funny,eaten
pigeon	endangered,threatened	human	named,white,saying,happy,dead	injured,dead,hungry	endangered,dead	noisy,free,dead,endangered,flying	male,poisonous,migratory	rare,migratory,nocturnal	male,known,endangered,named	white,extinct,endangered,black,edible	afraid,joyah,evalle,barbed,lucivar,jaenelle	gone,cuckoo,a,alive,flying,afraid,there	there,here,missing,dead,doomed,alive,one	poisonous,edible
piggy bank	unique,complete	online,free,popular	clean,finished,overflowing,full,closed,complete,there,empty	broken,over,full,empty,complete	empty,closed,bankrupt	operational,named	owned,operational,listed,defunct,established,active,run	closed,open,available,listed,there,nearby,present	complete,empty,used,open	available,empty,used	electrified,joyah,happy,bankrupt,owned,twinned	gone,going,open,a,broken,empty,there	empty,open,closed,gone,there,covered	empty,loaded
piglet	edible	born,human	pregnant,alive,eating,named,dead,eaten,shown	healthy,pregnant,alive,born,dead	edible,cooked,dead,yours	spherical,smooth,transparent,edible,poisonous	edible,named,poisonous,eaten	edible,eaten	male,named,dead,pregnant,female,born	male,female,healthy,born	twinned,joyah,evalle,poisonous,barbed,edible,endangered	gone,a,edible	dead,covered,there,big	cute,edible
pill	toxic,poisonous,lethal	poison,poisoned,empty,safe	effective,working,safe,magic,enough	effective,safe,taken,addictive	effective,dangerous,safe,reversible,addictive	toxic,available,free,empty,true	taken,used,given,safe,available	used,recommended,effective,clear,safe	toxic,active,addictive,effective	known,available,used,taken	prescribed,poisonous,addictive,evalle	suicidal,gone,going,addictive,a,my,taken,poisonous,free	good,taken,poisonous,covered,smoking	edible,poisonous,poisoned,addictive,deadly
pillbox	preserved,closed,destroyed,empty	small,empty	clean,full,closed,empty,open	broken,empty,open,complete	empty,dead,broken,mine,yours,ready,closed,perfect	open,sealed,extant,enclosed,available,closed,empty,broken	free,empty,used,open,available	closed,damaged,open,locked	open,closed,empty	open,empty	available,rated,joyah,evalle,twinned,encrypted,downloadable,unavailable	here,gone,open,a,my,empty,there	empty,open,packed,there,filled,closed	empty,full,packed,unlocked,emptied,loaded
pillow	clean	heavy,soft,warm,cold,empty	clean,empty,broken,flat,mine,used	flat,broken	empty,hers,broken,mine,yours	empty,hollow,clear	covered,soft	white,covered,embroidered	transparent,flat,used,removable	flat,padded,reversible,adjustable,removable	adjustable,covered,sturdy,padded	gone,a,covered,my,broken,your	adjustable,padded,covered,pretty	adjustable,fluffy,embroidered
pin	used,removed,broken,fixed	used,straight	missing,included	missing,broken,visible,removed	visible,locked,included,pictured,pinned	empty,hollow,fixed	fixed,blank	attached,fixed,adjustable,used	broken,missing,removed,removable	fixed,removable,attached,used,inserted,adjustable,removed	dialed,inserted,unlocked,adjustable,shown	printed,broken,engraved,numbered,magnetic,fixed,adjustable	numbered,gone,there,big	clicked,unlocked,deleted,enabled
pinball	used,played,available	round,played,empty,real,mechanical	empty,fired,broken	moving,red,spinning,round,broken	dead,broken,mine,yours,rigged	available,used,played,fired,loaded	fixed,played,used	free,played,used,available	broken,played,used,drawn,included	red,spherical	rated,joyah,adjustable,playable	gone,a,good,flying,funny,spherical		adjustable,playable
pincushion		round,long,large,extinct	dead,over,broken,finished	reversible,hollow,broken,spherical,pictured	dead,contagious,mine,yours	spherical,hollow,smooth,convex,poisonous	known,named	present	active,removed,small,present	flat,spherical,flexible,edible,long	barbed,adjustable	adjustable,used	covered,done	embroidered,adjustable
pine needle		hollow,short,long,poisonous,edible,flat,straight	present,visible,pictured,used,missing,white,shown	green,red,white,black,brown,dead,tall	dead,broken,mine,hollow,edible,visible,sharp,missing	hollow,threatened,clear,long,edible,poisonous	known,edible,toxic,poisonous,present	green,black	poisonous,used,long,edible,present	green,black,long,white,red,edible	sharpened,barbed,adjustable	electrified,a,planted,edible	dead,edible,beautiful,gone,there,pretty,here	edible,translucent,poisonous,sterile,fragrant
pine tree	poisonous	pine,edible,extinct,evergreen,indigenous,ancient	present,visible,growing,pictured,represented,shown,tall	growing,old,dying,dead,young,tall	edible,dead,extinct,growing	tall,threatened,planted,endangered,edible,poisonous	named,widespread,threatened,common,extinct,cultivated,uncommon,poisonous	deciduous,present	known,extinct,endangered,named,edible,present	uncommon,extinct,tall,endemic,white	preserved,twinned,deciduous,edible,intact	grown,gone,a,planted,growing,deciduous	there,pretty,big,here,small,dead,tall,beautiful,gone	deciduous,edible,planted,poisonous,endangered,extinct,evergreen
