Word	BERT_base_common	BERT_large_common	RoBERTa_small_common	RoBERTa_large_common	DistilRoBERTa_common	DistilBERT_common	SqueezeBERT_common	MobileBERT_common	Longformer_base_common	Longformer_large_common	ALBERT_base_common	ALBERT_large_common	ALBERT_xlarge_common	ALBERT_xxlarge_common
piglet		born	pregnant,dead,alive,named	born,dead	edible,dead	edible,spherical	edible,poisonous,eaten		named,male	born	evalle,edible,joyah	gone,a	there	edible
pill	toxic,poisonous	poison,safe,poisoned	working,effective,magic,enough	effective,safe	addictive,safe	true,available,empty	available		effective,toxic,active	available,used,taken	evalle,addictive,prescribed	my,gone,taken,suicidal,addictive,free	good	poisonous,poisoned,addictive
pillbox	destroyed,preserved,empty	empty	open,empty,full	empty,broken	empty,yours	sealed,open,empty,broken	open	locked	empty,open	empty	available,twinned,downloadable,rated,evalle	my,gone,a	empty,packed,closed	packed,empty
pillow		warm,heavy,empty	clean	flat,broken	empty,yours	hollow,empty	soft		removable,flat	adjustable,removable,padded,flat	adjustable	my,gone,covered	covered,padded,adjustable	adjustable
pin	used	used	missing,included	broken	visible	hollow,fixed	fixed	attached,used		removable,used,attached,inserted	dialed,adjustable,inserted	printed,engraved	gone,there	clicked,enabled
pinball	available,played,used	played		round,moving,broken,spinning	broken,yours	fired,available	played,used	available,played,used	used,played	spherical,red	rated,adjustable	flying,gone,funny		playable,adjustable
pincushion		extinct,long	dead	spherical,broken	dead,yours,contagious	poisonous,spherical	named			edible,spherical	adjustable		done	
pine needle		edible,hollow,straight,long	visible	green,white	dead,edible,visible	hollow,poisonous	present,poisonous,edible		poisonous,edible,long,present	edible,long,white,green	adjustable,barbed	planted,a	beautiful,here,there	poisonous,edible
pine tree		extinct,evergreen,edible	present,pictured,shown	tall,dead,growing	dead	endangered		deciduous	known,endangered,present	endemic,tall	edible,twinned,intact,deciduous	grown,planted,gone,growing,deciduous	big,beautiful,here,dead	deciduous,extinct,edible
pineapple	eaten,edible	fruit,edible	ripe	green,ripe	ripe,edible	edible,poisonous,ripe	eaten,edible,poisonous,cultivated	edible	edible,poisonous	edible,ripe	edible,spicy,joyah	ripe,delicious,edible	good,edible	ripe,juicy,edible,spicy
pinecone		poisonous,edible		tall,pictured,dead	poisonous,edible,dead	hollow,edible,poisonous	poisonous,named		edible,poisonous,long,known	edible,long,tall	characterized,twinned,koppen	edible,a	beautiful,here	poisonous,fragrant,edible
ping-pong table	available,played,used	round,circular,endless	pictured,shown	pictured	empty	available,used	present,included	available,used	included,shown,used	complete	twinned		covered,included	available,playable,adjustable
pinwheel	mechanical,fixed	vertical,circular	broken	circular,round,broken	broken,spinning	fixed,symmetric	fixed,vertical	adjustable	rotated	rotated,removable,reversible	adjustable,electrified	a,adjustable,unlocked,electrified	done,closed	movable,playable,adjustable
pipe	closed,broken	cylindrical,hollow,long	exposed,broken	damaged,broken	broken,leaking	hollow,electrified	long	closed	long	long,connected	barbed,plugged,electrified	used	broken,leaking,closed	corrugated,tubular,stainless,adjustable,tapered
pipe	closed,broken	cylindrical,hollow,long	exposed,broken	damaged,broken	broken,leaking	hollow,electrified	long	closed	long	long,connected	barbed,plugged,electrified	used	broken,leaking,closed	corrugated,tubular,stainless,adjustable,tapered
pistachio		green,edible	edible	green,ripe	edible		depicted,named		long	edible	edible,milky,aromatic	edible	edible	spicy,eaten,edible
pita	closed	large,circular	delicious	vegan,perfect	yours,mine	sacred,clear	named	closed,navigable	edible,eaten,spicy	edible,cooked,baked,fried	edible,twinned,koppen,evalle,joyah	a	done,here,dead	cooked,spicy,edible
pitcher	injured	armed	saying,shown,injured	injured	smiling,pitching		pitcher,listed		named,known		evalle,joyah	playing,undefeated,gone	there	
pitchfork	fixed	long,used	used	here	welcome,yours,mine,ours	hollow,available,used,spherical			used	curved,long,used	evalle,gone,smoking,joyah,barbed	gone,there,gonna	gone,there,broken,dead	gonna
pizza		good	great,good,delicious	great,good,cold	yours,ready,delicious	eaten,available,baked	served,available,free	vegetarian	good	vegetarian	delicious,good,joyah	my,delicious,good	good	greasy
place mat	used	red,green	used		empty,yours		named		used	used	furnished	my,gone,your,a	covered,packed	folded,adjustable
plant	poisonous	poisonous,edible,endangered	poisonous,edible,dead,growing	dead,growing	edible,endangered	endemic,edible,poisonous	poisonous,cultivated,edible	poisonous,edible	edible,poisonous,known	edible,sterile,known	edible,fungal,endangered	edible,grown	poisonous,edible	poisonous,edible
plaster cast	preserved,unique,complete	original	visible,complete,intact	complete	intact,damaged,visible	preserved,visible,available,complete	cast	original,complete	intact,complete	cast,used,removable,available	recycled,flawless	used,done	sterile,done,worn	engraved,available,pictured
plastic film	transparent	transparent,thin,plastic	solid,transparent	transparent	edible,removable,waterproof	plastic,toxic,transparent,elastic	lost,made	clear,transparent	transparent,used	edible,transparent,thin,flexible		opaque,transparent,plastic,manufactured	transparent,covered,opaque,thin	disposable,recycled
plate		blank,engraved	complete,broken	round,square,broken	empty	flat			inscribed		inserted	covered,painted	covered,empty	engraved,stainless,adjustable
platypus		large,long	male	extinct,endangered	immortal,dead		long		extinct,named,unique,known,endangered,parasitic	extinct,known,endangered	morphological	extinct,a	alive,here,dead	poisonous,extinct,endangered
playing card	shown,drawn,displayed,used	played,used	clear,simple	blank	yours,mine	shown,displayed	played,awarded		shown,used	numbered,blank,reversible	ineligible	a	simple	
playpen	closed,empty	empty	complete,finished	pictured	empty,haunted,ours,closed	available,empty		available,free,open		portable,removable,available	rated,evalle,joyah	playing,gone	packed	adjustable
pliers	removed,used	used	used,broken	broken	yours,loaded	linear	named,included	used	used,broken	used,adjustable,available		given	used	adjustable
plug	used	empty	in	broken	dead		used	locked,fixed,sealed	removable,broken	removable,connected,reversible,removed	plugged,unlocked	plugged,available		
plum	red,white,yellow	red,edible,white,green	white,red	yellow,red,ripe	dead,yours,mine	edible,green	poisonous,edible	green,white,edible	edible,white	edible,ripe,red	edible,acidic,milky,evalle,joyah	leaking,gone,broken	pretty,edible	ripe,harvested,juicy,edible,spicy
plunger	used,fixed	vertical,horizontal	used	broken	broken			adjustable	used	adjustable,removable,used	rated,plugged,adjustable	adjustable,used	closed	movable,flexible,adjustable
pocket	closed,empty,open	closed,empty,open,large	full,clean,empty	padded,empty	empty,closed	empty,infinite	empty	closed	empty,closed,open	deep	plugged,adjustable,padded	adjustable,covered	big,empty,large,small,covered,closed	folded,zipped,enclosed,adjustable
pocket watch	used	universal,portable		pictured	pictured,waterproof,removable	available,worn		used		interchangeable	adjustable,included	included	pretty,optional	downloadable,magnetic,adjustable
pocketknife	unique,used	long,used	used,missing,empty	sharp,pictured	yours,mine	available	named	available,used	waterproof	removable	evalle,adjustable,joyah,barbed	used,handy,a	handy	engraved,stainless,adjustable
pogo stick	used	plastic,circular	used	broken	broken,dead,mine	available,used	used	used	long,used	curved,long,used	twinned,joyah	a	big	adjustable
poinsettia		extinct,long	edible	white,red	dead,contagious	endemic,extinct,threatened,poisonous	named		edible,poisonous,known	edible,white,red	twinned	extinct,called,a	known	endemic,poisonous,ornamental,fragrant,edible
poker	available,played,used	played	drawn,over	up,over	broken,yours,dead,rigged	easy,played,illegal	played,illegal	played,used	played,used,broken	removable,used,black	poker,youre,evalle,joyah	cheap	done,gone,broken,closed,dead	playable
polar bear	threatened,endangered	extinct,endangered	dead,named	extinct,endangered	endangered,dead	endangered,threatened,dangerous,poisonous	named	present,endangered	extinct,named,known,endangered	extinct,threatened,known,endangered	twinned,koppen,evalle,endangered	extinct,crazy,funny,a	here,there,dead	extinct
polaroid	linear		pictured,shown		dead,endangered,extinct	convex,linear,symmetric,spherical	spherical	transparent	named,known		encoded		dead	pictured
pole	marked,used	empty	bent,broken	damaged,broken	broken				long,vertical	long,tall,high	denoted	shown	big,broken,large,dead	tilted,overturned
police car	destroyed,found			pictured,damaged,red	damaged,towed	available	used		damaged		evalle,parked	driving,haunted,parked	driving,there,parked,waiting	gone,parked,towed
polisher		used	dead	there,broken	yours,dead	essential	polish		named,used,known	removable,used,adjustable	joyah,mastered	polish,a	good	
polo shirt	white	red,white,black	mine,worn	white,black	optional	worn,optional	worn	blue	worn	reversible		cute	nice,pretty	embroidered
polygraph	unique		used,clear,complete		required,mandatory	convex,linear,symmetric		used	used,complete	available,used	unicode	shown	shown,simple	
pom-pom	played,used	circular	real	here	welcome,dead	symmetric,optional		used	edible,poisonous,named,used	edible,used,red	encoded	edible,a	edible	embroidered,adjustable
pomegranate	poisonous,edible	fruit,edible	pictured,white,poisonous,edible	red,ripe	edible,mine	eaten,edible,poisonous	poisonous,edible	poisonous,edible	edible,poisonous,used	edible,poisonous,known	characterized		edible	ripe,poisonous,edible
pony	sold	human	dead,named	white,dead	dead,yours	happy,endangered	named	white	named,known	white,female	evalle,happy,joyah	cute,crazy,gone,gonna,a	gone,crazy,missing,dead	cute,adorable
poodle		human	pictured,happy,named,shown	dead	dead,happy,cute	edible	edible,poisonous,eaten	white	named,known	extinct,black,white	cute,joyah,evalle,happy,allergic	cute,my,gone,a	dead	cute,adorable
pool table	available,used	empty	pictured	pictured	shown,pictured,empty	shown,used	complete	shown	included,shown,used	used,removable,available	available,archived	shown	covered,packed	updated,playable
popcorn	cooked,eaten	cold,hot,cooked,eaten	good,hot	popping,hot	ready	eaten,sweet,edible,poisonous,ripe	made,sold,eaten,consumed	hot	edible,hot,eaten	edible,hot,fried	edible,milky,fried,joyah	edible,delicious,good	good,pretty	melted
poppy	edible	white,yellow	growing	white,red	mine,sacred	sweet,edible,poisonous,ripe,gone	poisonous,edible	edible	edible,poisonous,named,known,endangered	edible,red	edible,planted,infectious	edible,grown,poisonous,gone,growing	alive,dead	fragrant,edible
popsicle		green,edible	empty,edible,broken	edible	edible,yours	hollow,edible,poisonous,spherical	removed,edible,eaten,used	white,edible,black	edible,removable,frozen	edible,spherical	adjustable,inserted,barbed	edible,my,gone	hot	edible
porcupine		extinct	dead	small,pictured,extinct,endangered	dead	edible,poisonous,endangered	poisonous,edible	present,endangered	edible,poisonous,named	edible,known,endangered	edible,characterized	edible,a	alive,dead	poisonous,extinct,edible
porthole	closed,open	open,empty	open,visible,closed	open,closed,broken	broken,empty,closed				closed,wide	large,open	excavated,navigable	defined,navigable,located	closed	illuminated
possum	dead		dead,named	dead,here,hungry	dead,yours	dead,threatened,poisonous,endangered	poisonous,named	endangered	killed,dead	edible,white,black,endangered	koppen,twinned	called,a	alive,here,dead	gonna,poisonous
poster	dated			available	copyrighted,pictured,mine	printed,clear			dated,signed	signed,dated	downloadable,uploaded,archived,reprinted			downloadable
pot	filled,broken,empty,full	empty,heavy,full	empty,ready,full,filled	empty,broken,full	smoking,empty,melting,boiling,stirring	full,empty,broken	empty		full,empty,filled	empty	edible	gone,hot,empty,boiling	cold,full,empty,boiled,boiling	stirred,brewing,stirring,boiling
potato	eaten,edible	vegetable,cultivated,edible,potato	eaten,cooked	small,growing	edible,baked,cooked	eaten,edible,poisonous,ripe	edible,poisonous,eaten	edible	edible,poisonous,eaten	edible,grown	edible,fried,joyah	edible,gone,cooked,fried	eaten,edible	ripe,cooked,edible
potholder		human	broken	broken	broken,dead,yours,mine	satisfied	named,listed	used	used	removable,used	evalle,jaenelle,joyah	used,a	covered	
pothole	closed,open,deep	shallow	wide,deep,large	filled,deep,large	empty,closed	hollow,empty,closed	deep	closed,open,sealed	long,deep,wide	deep,wide,filled	plugged,excavated,barbed	gone,broken,open	covered,closed	
potpie		small		finished,done	edible	dead,evil,endangered	named		edible,named	edible,cooked	edible,joyah	cute,gonna,gone,a	pretty	
potpourri	used		complete,finished,done	complete,over		available	used	popular,finished,complete	edible	edible,available	romanized,edible,twinned	lacking,a	good	delicious
powder	toxic	white,black,explosive	solid,white,black	dry,white	poisonous,toxic,edible	edible,poisonous,toxic	pure,crushed	stable,toxic,edible	solid,black	fine,dry,black,white	acidic,formulated,patented,sodium		sticky,thick,edible	sticky
power line	electrified	underground,electrified,overhead	visible,broken	damaged,underground	broken	electrified,operational	electrified	electrified	long	long,underground,connected	electrified	plugged,electrified	broken,closed	electrified,navigable
praying mantis		poisonous,edible	dead,named	dead,extinct	endangered,dead	endemic,praying,sacred,threatened,worshipped	blind,praying	present,migratory,endangered	poisonous,named,known	edible,extinct	lucivar,joyah	ordained,praying,a	here,dead	poisonous,venomous,edible
pretzel	eaten,used	edible	broken	flat,round,broken,melted	real,edible,toast	eaten,available,cooked,empty	named		edible,removable,flat	edible,baked	adjustable,enlarged,inserted	edible,delicious,hot	good,pretty,edible	sticky,edible
printer	available			working	removable,waterproof	available	free	free	used	available,compatible		printed,compatible,available		enabled,compatible
prism	flat,hollow	transparent,spherical,circular	broken	spherical,broken	broken,clear,closed	convex,spherical,symmetric	convex	illuminated,curved,transparent	transparent	circular,spherical	concave,convex		transparent,clear	symmetrical,translucent,spherical,adjustable
projector	fixed	portable	working,on	broken		transparent,stationary,portable	named	electric		removable	plugged,located	a	covered	adjustable
propeller	driven,fixed	turned,driven	damaged,broken	pictured,broken,spinning	damaged,retracted	linear	driven	fixed		rotated,fixed	adjustable,electrified	fixed,adjustable,towed,electrified	adjustable	towed,adjustable
