User ID,"",Word,Associative Bias,Alternative,p_Associative Bias_BERT_large,p_Alternative_BERT_large,AssociativeBiasSatisfied_BERT_large,"1) Please provide a context sentence that would determine the outcome of the statement ""The {{Word}} is [ {{Associative Bias}} / {{Alternative}} ]"".Note: The special pair of context words [ context_word_one / context_word_two ] in your context must be wrapped around by square brackets (""[ ]"") and separated by a forward slash (""/"").Your input must satisfy the requirements explained above (the special pair of words has to be exactly one word in length, mapped one-to-one to but not synonymous with [ {{Associative Bias}} / {{Alternative}} ]).For example:a. Given context sentence ""The jeans are [ new / old ].""                , the context sentence annotation can be: ""Ellie got the jeans from a [ department / thrift ] store.""b. Given context sentence ""The shark is [ aggressive / friendly ]."", the context sentence annotation can be: ""Jason [ touched / escaped ] the shark.""   ","2) Please provide the context word in your input above that would make the statement ""The {{Word}} is {{Associative Bias}}."" hold true.","3) Please provide the context word in your input above that would make the statement ""The {{Word}} is {{Alternative}}."" hold true."
FPMCK2P37RW2,1126,cork,elastic,dried,3.2442785799503326,0.048972753575071686,True,Bill was sure he would [ easily / never ] get this cork back in the bottle,easily,never
NFN2M74RPJ2Q,598,oven,warm,freezing,3.1158005818724632,0.16593672335147858,True,The chicken dinner came out [delicious / ruined].,delicious,ruined
HKXM7AJCMHJQ,2494,chili,edible,inedible,4.495498538017274,0.10865466902032496,True,The chili was on the [plate/floor] after cooking it. ,plate,floor
XH7FWCGRRXDJ,144,basketball hoop,circular,triangular,8.487036079168321,2.045656368136406,True,The basketball is a [ circle / pyramid ].,circle,pyramid
3MMFR6RXMZM2,2503,diving board,plastic,metal,5.319226160645486,0.3510734299197793,True,The diving board was [yielding/hard] under my feet.,yielding,hard
XH7FWCGRRXDJ,440,grapevine,important,meaningless,5.470075458288194,0.008000443631317465,True,Roberta's grapevine outside is [ useful / annoying ].,useful,annoying
HKXM7AJCMHJQ,713,armor,heavy,lightweight,6.130820885300636,0.22503247018903494,True,The knight was [tripping/walking] near the steps.,tripping,walking
FPMCK2P37RW2,2165,siren,silent,blaring,3.736433759331703,0.07903182995505631,True,Bill could not [notice / ignore] the siren.,notice,ignore
3MMFR6RXMZM2,2953,string cheese,cheese,fake,1.6923615708947182,0.03340775438118726,True,The string cheese melted in the oven with an [appetizing/acrid] aroma.,appetizing,acrid
3MMFR6RXMZM2,2484,stuffing,good,sub-par,1.4427808113396168,0.012258414062671363,True,The stuffing came out of a [restaurant/box].,restaurant,box
FPMCK2P37RW2,1448,screen,empty,full,31.412890553474426,2.922575920820236,True,Mike had [ several / no ] applications open on the screen.,no,several
XH7FWCGRRXDJ,1829,baseball glove,plastic,bronze,7.893779128789903,0.15847276663407686,True,The baseball glove was [ light / heavy ].,light,heavy
FPMCK2P37RW2,1882,teabag,empty,full,3.847749158740044,0.10237141977995634,True,Susan removed the teabag and drank her glass of [ water / tea ].,water,tea
XH7FWCGRRXDJ,439,grapevine,important,irrelevant,5.470075458288194,0.004247721517458558,True,Gina read there was a law that [ protected / banned ] grapevines.,protected,banned
FPMCK2P37RW2,2341,quad,symmetrical,asymmetrical,1.7192238941788671,0.02634388802107424,True,The quad square on one side and [ not / also ] on the other.,also,not
FPMCK2P37RW2,601,macadamia,extinct,growing,3.013700805604458,0.013901680358685551,True,The macadamia was [ eliminated / planted ] recently.,eliminated,planted
XH7FWCGRRXDJ,92,snowboard,portable,heavy,7.69091323018074,0.5615617614239454,True,Terry had a difficult time [ keeping / carrying ] the snowboard.,keeping,carrying
3MMFR6RXMZM2,2536,lime,edible,inedible,7.035301625728607,0.16847132937982678,True,The lime's skin was [firm/slimy].,firm,slimy
XH7FWCGRRXDJ,443,cape,long,small,1.6672959551215172,0.9502037428319454,True,John's cape was for [ adults / kids ].,adults,kids
FPMCK2P37RW2,2884,wine,good,sour,5.444832146167755,0.2038697013631463,True,Jane sniffed the wine cork and [smiled / frowned].,smiled,frowned
XH7FWCGRRXDJ,121,keg,empty,stuffed,12.79696375131607,0.129518355242908,True,The party is [ over / tomorrow ].,over,tomorrow
XH7FWCGRRXDJ,1163,coffee pot,empty,overflowing,2.5241458788514137,0.020034462795592844,True,Gerard [ dumped / overfilled ] the coffee pot.,dumped,overfilled
XH7FWCGRRXDJ,189,vent,vertical,horizontal,10.334929823875427,1.7025262117385864,True,Bob put the vent grate back on [ lengthwise / sideways ].,lengthwise,sideways
3MMFR6RXMZM2,2406,belt buckle,optional,mandatory,3.2938823103904724,0.10014785220846534,True,The belt buckle was part of my [play/work] clothes.,play,work
FPMCK2P37RW2,597,cornmeal,edible,molly,18.404565751552585,0.061567896045744426,True,Bill cooked some [ fantastic / disgusting ] break with the cornmeal.,fantastic,disgusting
XH7FWCGRRXDJ,1112,gum,bitter,sweet,7.627171277999878,1.7009593546390531,True,Janet's gum is made of [ anise / fruit ].,anise,fruit
XH7FWCGRRXDJ,520,pocket,large,decorative,2.8681136667728424,0.16291321953758595,True,Tina's jeans pockets were [ useful / applied ].,useful,appled
XXKCFJGVJDTX,1622,can,empty,full,45.75459957122803,1.7966292798519137,True,I picked up a [hollow/sealed] can.,hollow,sealed
FWD4Z73KK6F6,129,face,real,fake,1.2683528475463393,0.04079186473973096,True,Mary was able to pick the [ authentic / CGI ] face out of a lineup.,authentic,CGI
XH7FWCGRRXDJ,425,tadpole,long,short,0.3850428154692054,0.26930226013064384,True,The tadpole in the lake is a [ teenager / baby ].,teenager,baby
HKXM7AJCMHJQ,2656,hand,strong,hurt,0.6596795748919249,0.004553924736683257,True,Brian hit the wall with his hand made a [hole/dent].,hole,dent
XH7FWCGRRXDJ,193,sushi,simple,confusing,0.5509942770004272,0.0038154135836521172,True,The sushi is perfect for a [ beginner / enthusiast ].,beginner,enthusiast
XH7FWCGRRXDJ,1423,vegetable,edible,poisonous,2.195487916469574,0.1734851161018014,True,The salad dressing on the vegetable contained [ vinegar / bleach ].,vinegar,bleach
FPMCK2P37RW2,616,paperweight,gold,lead,2.1080367267131805,0.07073908345773816,True,The thieves were smart to [ take / leave ] the paperweight.,take,leave
XH7FWCGRRXDJ,1025,pendulum,rigid,loose,2.535376697778702,0.004096317934454419,True,The pendulum had [ stayed / fallen ].,stayed,fallen
HKXM7AJCMHJQ,2200,almond,edible,inedible,41.3591891527176,0.034544322988949716,True,Tim grabbed an almond covered in [chocolate/dirt].,chocolate,dirt
FPMCK2P37RW2,2770,lizard,extinct,reproducing,6.768985837697983,0.036383705446496606,True,[ Nobody / Everybody ] had seen that type of lizard.,Nobody,Everybody
HKXM7AJCMHJQ,989,trunk,hollow,fat,7.667718082666397,0.033494440140202635,True,Pat banged on the trunking hearing a(n) [echo/thud].,echo,thud
VNAQPVX4R36A,2573,blackberry,poisonous,non-toxic,4.2146723717451104,0.02212114777648821,True,"An hour after it ate the blackberry, the lab rat was [dead / alive]",dead,alive.
HKXM7AJCMHJQ,1378,ice-cream cone,edible,toxic,3.973352536559105,0.0012284449439903256,True,Tim hit the bottle and [sugar/oil] Spilled on the ice cream cone.,Sugar,Oil
3MMFR6RXMZM2,2460,globe,round,oblong,2.9751641675829887,0.016352973761968315,True,The globe was [realistic/surreal].,realistic,surreal
HKXM7AJCMHJQ,2451,pulpit,empty,full,2.8635181486606602,0.0716137932613492,True,The preacher [canceled/promoted] his new pulpit sermons. ,canceled,promoted
XXKCFJGVJDTX,1502,gem,gold,ruby,2.6428215205669403,0.10984685504809022,True,I prefer a gem that is [metal/stone].,metal,stone
XH7FWCGRRXDJ,712,bulletin board,interactive,passive,1.9479043781757357,0.03420664579607546,True,Patrick's bulletin board has been [ started / off ].,started,off
QHKQ32WVQEGN,558,soap,real,fake,0.725911557674408,0.14195407275110486,True,The soap was made from [lye/plastic].,lye,plastic
QHKQ32WVQEGN,2789,brooch,gold,copper,4.328732565045357,0.037747484748251736,True,The brooch on Mandy's shirt was [shiny/dull].,shiny,dull
FPMCK2P37RW2,694,leg,dead,alive,0.5345920566469431,0.12372827623039485,True,The doctor said that Bill's leg would have to be [ amputated / rested ].,amputated,rested
XXKCFJGVJDTX,2069,neck,straight,bent,1.884816400706768,0.13422523625195024,True,The patient has a [upright/crooked] neck.,upright,crooked
XH7FWCGRRXDJ,1579,mitten,edible,inedible,2.955513633787632,0.050964351976290345,True,Rebecca's mitten is made of [ icing / yarn ].,icing,yarn
FPMCK2P37RW2,1122,parsley,edible,inedible,41.623234748840325,0.058153760619461536,True,This parsley is purely [ decorative / nutritious ].,nutritious,decorative
3MMFR6RXMZM2,2511,telephone pole,vertical,horizontal,8.261875808238981,3.4579310566186905,True,The telephone pole just suffered through a heavy [load/storm].,load,storm
HKXM7AJCMHJQ,2591,puddle,empty,overflowing,3.058581054210663,0.01367302902508527,True,Mark was running and stepped in a hole making him [trip/wet].,trip,wet
XXKCFJGVJDTX,2054,prism,transparent,opaque,2.1073410287499432,0.0772584113292396,True,I was able to see [clearly/nothing] through the prism.,clearly,nothing
XXKCFJGVJDTX,2042,sundial,universal,local,3.071574680507183,0.005653961125062779,True,You can find a sundial [everywhere/here].,everywhere,here
FPMCK2P37RW2,477,knitting needle,long,short,6.860771030187608,1.351295784115791,True,Mildred's knitting needle was as big as her [ finger / arm ].,arm,finger
XXKCFJGVJDTX,1669,ankle,swollen,inflamed,9.078883379697801,0.013573700562119484,True,She told me her ankle was [puffy/burning].,puffy,burning
XH7FWCGRRXDJ,403,backgammon,popular,unpopular,2.519224770367145,0.003742973785847426,True,[ Many / few ] people play backgammon.,many,few
C69D7VD39FKM,2044,tent,empty,filled,28.481009602546692,0.2612425480037928,True,"Upon arriving at the circus tent entrance, he learned they had [ invited / refused ] additional patrons due to the tent's capacity. ",invited,refused
FPMCK2P37RW2,2349,milkshake,sweet,sour,2.11421512067318,0.07465305388905108,True,The milkshake has been sitting in the fridge for [ hours / months ].,hours,months
FPMCK2P37RW2,2421,gong,large,small,1.6478940844535828,0.622049905359745,True,Mike was [annoyed / crippled] after the gong fell on his foot.,crippled,annoyed
XXKCFJGVJDTX,875,coat,simple,sumptuous,6.822361052036285,0.009202965156873688,True,The coat I prefer is [basic/lavish].,basic,lavish
XXKCFJGVJDTX,1866,dandelion,edible,harmful,9.799747914075851,0.025565558462403715,True,It would be [good/bad] if you ate the dandelion.,good,bad
XH7FWCGRRXDJ,428,cashew,bitter,smooth,4.6055857092142105,0.006555893196491525,True,The cashew was [ unprocessed / ready ].,unprocessed,ready
QHKQ32WVQEGN,303,dial,right,broken,3.042098879814148,1.5534423291683197,True,Frankie is [wearing/repairing] his watch.,wearing,repairing
HKXM7AJCMHJQ,1215,measuring cup,circular,heart,1.9520401954650881,0.002179324292228557,True,The measuring cup reminded Kim of [basketball/love].,basketball,love
FWD4Z73KK6F6,8,net,empty,full,7.697109133005142,0.7146482355892658,True,"After leaving his fishing net in the water overnight, the fisherman returned and had a [ disappointed / happy ] look on his face when he pulled it out of the water.",disappointed,happy
HKXM7AJCMHJQ,1872,flip-flop,flat,bent,1.6487916931509972,0.11986512690782547,True,Jim tried and [slammed/ripped] his flip-flop. ,Slammed,Ripped 
XH7FWCGRRXDJ,816,balloon,hot,tepid,1.6000727191567419,0.003235577241866849,True,Gail touched the balloon and found it [ scalding / normal ].,scalding,normal
XH7FWCGRRXDJ,375,handprint,recognizable,alien,1.6410330310463903,0.0018446959074935878,True,Jackie looked at the handprint taken from [ home / Mars ].,home,Mars
VNAQPVX4R36A,1656,wedding cake,edible,toxic,2.3210762068629265,0.007791449752403423,True,"After they ate the cake, the bride and groom left in a [limo /ambulance]",limo,ambulance
FPMCK2P37RW2,1433,juice,bitter,sweet,11.22535988688469,4.585129395127296,True,Mike squeezed the juice from a [ mango / lemon ].,lemon,mango
XH7FWCGRRXDJ,1863,dumpling,edible,inedible,6.876270473003388,0.12730015441775322,True,Ashley smelled the dumpling in her bowl and it smelled [ marvelous / stale ].,marvelous,stale
XH7FWCGRRXDJ,0,diamond,precious,fake,4.991619288921356,0.2463265089318156,True,Tina received a [ large / small ] sum for the diamond.,large,small
FPMCK2P37RW2,1976,bottle,open,closed,3.82629856467247,1.4141827821731567,True,When Bill knocked over the bottle [ happened / remained].,remained,happened
XXKCFJGVJDTX,1421,vegetable,edible,inedible,2.195487916469574,0.3110538702458143,True,The vegetable should be [eaten/discarded].,eaten,discarded
HKXM7AJCMHJQ,2836,snowmobile,new,old,3.0455950647592545,0.5698084831237793,True,Brad's snowmobile was just out of the [dealer/shop] today.,dealer,shop
QHKQ32WVQEGN,1197,stereo,good,inaudible,6.10974095761776,0.006369811308104546,True,Shelly purchased the stereo from the [electronic/secondhand] store.,electronic,secondhand
FPMCK2P37RW2,873,coat,simple,fancy,6.822361052036285,0.00014890388229105156,True,Mike's new coat [ impressed / bored ] the other party guests.,bored,impressed
XH7FWCGRRXDJ,1452,turkey,edible,rotten,4.4072307646274576,0.00015324621926993132,True,The turkey has been on the counter for [ three / ninety ] hours.,three,ninety
XH7FWCGRRXDJ,1203,orangutan,extinct,alive,7.655467092990875,0.23667439818382266,True,Activists for the orangutan [ quit / exist ].,quit,exist
XH7FWCGRRXDJ,393,glue,liquid,solid,2.1296277642250057,0.3693159436807037,True,John glued the pieces together [ now / yesterday ].,now,yesterday
XH7FWCGRRXDJ,1587,zucchini,edible,toxic,0.23125645238906145,0.0006552902050316334,True,The zucchini is covered in [ oil / asbestos ].,oil,asbestos
XH7FWCGRRXDJ,69,firecracker,explosive,flammable,20.32614201307297,0.1197639969177544,True,N/A,N/A,N/A
FPMCK2P37RW2,2365,bush,dead,thriving,3.374411165714264,0.23723929189145565,True,The bush in Mike's yard is entirely [ green / brown ],brown,green
HKXM7AJCMHJQ,2720,skeleton,rigid,mobile,4.9999427050352105,0.9532524272799492,True,The huanted house told stories on a [mean/flying] Skelton. ,Mean,Flying
3MMFR6RXMZM2,2561,lanyard,gold,red,4.301280528306962,0.5804708227515221,True,The lanyard was the color of [corn/cherries].,corn,cherries
XXKCFJGVJDTX,2183,bathtub,small,huge,3.2116934657096863,1.2369445525109768,True,Bill's new house had a bathtub made for [one/many].,one,many
XH7FWCGRRXDJ,1028,whiteboard,empty,full,29.270675778388977,0.9557761251926422,True,The teacher just [ started / finished ] the lesson using the whiteboard.,started,finished
XH7FWCGRRXDJ,990,computer screen,blank,working,12.028297781944275,0.013491958088707179,True,Kevin's computer screen was [ dark / glowing ].,dark,glowing
QHKQ32WVQEGN,599,abacus,circular,square,1.1332972906529903,0.10004652431234716,True,The abacus was used by [architects/mathematicians].,architects,mathematicians
XH7FWCGRRXDJ,728,curb,high,small,4.963080585002898,0.2383055398240685,True,The boy was running and was [ blocked / undeterred ] by the curb.,blocked,undeterred
XXKCFJGVJDTX,1488,chalkboard,empty,full,3.0960863456130028,0.04900679923593998,True,I found the chalkboard to be freshly [cleaned/used].,cleaned,used
XH7FWCGRRXDJ,700,cream,perfect,separating,1.6854856163263319,0.0023335163859883323,True,Tina's milk from the store is [ new / old ].,new,old
XH7FWCGRRXDJ,38,sunroof,open,closed,0.8342624641954899,0.26240258011966944,True,Holly [ felt / avoided ] the hail while she was driving.,felt,avoided
FPMCK2P37RW2,596,cornmeal,edible,rotten,18.404565751552585,0.01353041297988966,True,Mike's family got [ desert / sick ] after eating the cornmeal.,desert,sick
HKXM7AJCMHJQ,1399,bassinet,large,small,2.296500653028488,0.7242376450449228,True,Todd  could fit [five/two] loaves of bread in the bassinet. ,Five,Two 
QHKQ32WVQEGN,592,buoy,empty,full,3.2051712274551387,0.1791487098671496,True,The buoy has space for [something/nothing].,something,nothing
HKXM7AJCMHJQ,2467,bowling ball,spherical,crooked,11.347641795873642,0.006328961171675474,True,The bowling ball [rolled/bounced] down the lane,rolled,bounced
XH7FWCGRRXDJ,137,roadsweeper,human,nonsentient,0.8421877399086952,0.012521079042926429,True,The [ friend / robot ] swept the road today.,friend,robot
FPMCK2P37RW2,535,compass,true,off,1.3758555054664612,0.4504777491092682,True,Mike tested the compass and found it pointed due [ north / east ].,north,east
XH7FWCGRRXDJ,1,loveseat,empty,full,1.1164305731654167,0.03493351687211543,True,George is sitting [ near / on ] the loveseat.,near,on
XXKCFJGVJDTX,1819,daisy,edible,toxic,6.224646791815758,0.04150565655436367,True,I found out the daisy was [safe/deadly] to eat.,safe,deadly
XH7FWCGRRXDJ,1439,pastry,edible,spoiled,3.800360858440399,0.01152154291048646,True,The chef was [ delighted / revolted ] by the pastry.,delighted,revolted
XH7FWCGRRXDJ,1348,shopping basket,empty,filled,4.294997826218605,0.04991032183170319,True,Angela [ finished / continued ] her shopping trip.,finished,continued
QHKQ32WVQEGN,1169,bikini,optional,compulsory,8.015228062868117,0.029109223396517336,True,The guests were [nude/covered] at the hot springs.,nude,covered
7TVRDX6P4GTP,400,speedometer,accurate,inaccurate,7.729051262140273,0.007586033461848273,True,Adam noticed the speedometer was [ moving / stuck ] as he increased his speed.,moving,stuck
HKXM7AJCMHJQ,2926,breakfast,ready,unprepared,0.453126011416316,0.02330177230760455,True,The breakfast was on the [plate/stove] while max sat a the table. ,plate,stove
FPMCK2P37RW2,1211,eggplant,edible,inedible,24.59425926208496,0.04514058819040656,True,The eggplant made had been cooked with [ salt / gravel ].,salt,gravel
XH7FWCGRRXDJ,424,stem,smooth,sticky,5.766979977488518,0.03670910373330116,True,Stem has been [ healed / cut ].,healed,cut
3MMFR6RXMZM2,2525,blackberry,edible,poison,9.233827143907547,0.005466839866130614,True,The blackberry was dusted with [sugar/cyanide].,sugar,cyanide
VNAQPVX4R36A,2114,jalapeno,extinct,alive,6.9272734224796295,0.02987105690408498,True,Jalapenos are [unavailable/available] anywhere.,unavailable,available
XXKCFJGVJDTX,890,sundial,symbolic,meaningless,6.343515217304231,0.011570347851375118,True,The sundial is considered [representative/irrelevant] to me.,representative,irrelevant
C69D7VD39FKM,1369,cordon bleu,common,uncommon,1.3480973429977894,0.07975326734595001,True,It is very [ easy / difficult ] to find cordon bleu on a menu in this area. ,easy,difficult
FPMCK2P37RW2,892,door,open,closed,46.714043617248535,14.434121549129484,True,Mike walked [ through / into ] the door.,through,into
XXKCFJGVJDTX,2622,jukebox,musical,dissonant,6.109214201569557,0.004109419387532397,True,The sound of the jukebox made me want to [dance/cry].,dance,cry
